Group_Name,AGC_protein_kinase_PKG_family,AGC_protein_kinase_PKG_family,AGC_protein_kinase_PKG_family,AGC_protein_kinase_PKG_family,Vasopressin_and_oxytocin_receptor,Vasopressin_and_oxytocin_receptor,Vasopressin_and_oxytocin_receptor,Vasopressin_and_oxytocin_receptor,Vasopressin_and_oxytocin_receptor,Vasopressin_and_oxytocin_receptor,Vasopressin_and_oxytocin_receptor,Vasopressin_and_oxytocin_receptor,Vasopressin_and_oxytocin_receptor,Vasopressin_and_oxytocin_receptor,Motilin_receptor,Motilin_receptor,Serine_protease_S33_family,Serine_protease_S33_family,Serine_protease_S33_family,GABA-B_receptor,GABA-B_receptor,STE_protein_kinase_STE11_family,STE_protein_kinase_STE11_family,STE_protein_kinase_STE11_family,STE_protein_kinase_STE11_family,STE_protein_kinase_STE11_family,STE_protein_kinase_STE11_family,STE_protein_kinase_STE11_family,STE_protein_kinase_STE11_family,STE_protein_kinase_STE11_family,AGC_protein_kinase_AKT_family,AGC_protein_kinase_AKT_family,AGC_protein_kinase_AKT_family,AGC_protein_kinase_AKT_family,Orexin_receptor,Orexin_receptor,Endothelin_receptor,Endothelin_receptor,Endothelin_receptor,Endothelin_receptor,Endothelin_receptor,Endothelin_receptor,Endothelin_receptor,Endothelin_receptor,Endothelin_receptor,CAMK_protein_kinase_DAPK_family,CAMK_protein_kinase_DAPK_family,CAMK_protein_kinase_DAPK_family,CAMK_protein_kinase_DAPK_family,CAMK_protein_kinase_DAPK_family,RF_amide_receptor,RF_amide_receptor,RF_amide_receptor,RF_amide_receptor,RF_amide_receptor,RF_amide_receptor,Tyrosine_protein_kinase_VEGFR_family,Tyrosine_protein_kinase_VEGFR_family,Tyrosine_protein_kinase_VEGFR_family,Tyrosine_protein_kinase_VEGFR_family,Tyrosine_protein_kinase_VEGFR_family,Serine_protease_S8B_subfamily,Serine_protease_S8B_subfamily,Serine_protease_S8B_subfamily,Serine_protease_S8B_subfamily,Metallo_protease_M2_family,Metallo_protease_M2_family,Metallo_protease_M2_family,Metallo_protease_M2_family,Metallo_protease_M2_family,Steroid-like_ligand_receptor,Steroid-like_ligand_receptor,EDG_receptor,EDG_receptor,EDG_receptor,EDG_receptor,EDG_receptor,EDG_receptor,EDG_receptor,EDG_receptor,EDG_receptor,EDG_receptor,EDG_receptor,EDG_receptor,EDG_receptor,Free_fatty_acid_receptor,Free_fatty_acid_receptor,Free_fatty_acid_receptor,Free_fatty_acid_receptor,Free_fatty_acid_receptor,Other_protein_kinase_PEK_family,Other_protein_kinase_PEK_family,Other_protein_kinase_PEK_family,Other_protein_kinase_PEK_family,MCH_receptor,MCH_receptor,MCH_receptor,MCH_receptor,Nuclear_hormone_receptor_subfamily_3_group_C_member_2,Nuclear_hormone_receptor_subfamily_3_group_C_member_2,Hydroxycarboxylic_acid_receptor,Hydroxycarboxylic_acid_receptor,Hydroxycarboxylic_acid_receptor,Hydroxycarboxylic_acid_receptor,Leukotriene_receptor,Leukotriene_receptor,Leukotriene_receptor,Leukotriene_receptor,Leukotriene_receptor,Other_protein_kinase_NAK_family,Other_protein_kinase_NAK_family,Other_protein_kinase_NAK_family,Other_protein_kinase_NAK_family,Metallo_protease_M13_family,Metallo_protease_M13_family,Metallo_protease_M13_family,Metallo_protease_M13_family,Metallo_protease_M13_family,Metallo_protease_M13_family,Metallo_protease_M13_family
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_465,0.687454167,0.795102312,0.841438723,0.424381939,0.827315474,0.969379965,0.940347169,0.935841614,0.904811406,0.829149429,0.882499792,0.840620909,0.684902484,0.722667183,0.953951524,0.899030557,1.223706515,0.998183128,1.427319659,1.265487514,0.759606783,0.550672024,0.575199369,0.667137718,0.876480178,0.637198638,0.681207643,0.822978041,1.213792179,0.972974181,0.668849331,0.494808478,0.666888254,0.873849678,0.900983949,1.021575071,0.620040368,0.967961009,0.880694833,1.004795545,1.000438287,1.045428263,1.145210191,0.74892349,0.942413054,0.54219342,0.610658101,0.825557152,0.495933023,0.609374997,1.421201764,0.716447946,0.53960226,1.040782476,1.10367911,1.098971827,0.762179577,0.864011629,0.806719324,0.794364708,1.010486507,1.011316146,1.278400897,0.876277506,0.78194124,1.158082791,1.017911599,1.136152833,0.749499944,1.10700838,0.965216769,0.60551716,1.074618925,0.574215026,0.608216373,0.932672065,0.804802553,0.952214958,0.975753171,0.620535302,0.944303521,0.558338303,0.869287279,0.578042767,0.996069626,0.996769149,0.960051626,0.955492515,0.938107142,0.890123751,0.914988007,0.672994943,1.012871949,0.947740925,0.777718012,0.754099079,0.939379544,0.94563482,0.697402034,0.727162366,0.634539967,1.1177992,0.81572072,0.79298018,0.948264465,0.764962924,1.443611193,1.01279651,0.781931315,0.827912856,0.621801014,0.625872618,1.147211161,1.068160168,1.255369118,0.881352023,0.722516836,0.784594521,0.974728435,0.990407947
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_466,0.678784932,0.698409933,0.941790447,0.484132604,0.925262662,1.053537341,0.946101303,0.758000908,0.819675043,0.815375839,0.930248525,0.85084076,0.66689036,0.608105895,1.082208662,0.987773849,1.305484097,1.09788431,1.34795145,1.304385997,0.757706448,0.564474588,0.599482197,0.531287394,0.724454016,0.682534969,0.59376645,0.816739369,1.189357595,0.952026323,0.667636426,0.658850847,0.468644443,0.76077791,0.999162226,1.039650949,0.704127571,0.995670135,0.805295266,0.85832063,0.986075031,0.929440151,1.211010647,0.623114006,0.888526222,0.504348723,0.640002984,0.77039681,0.532333272,0.520896803,1.373252385,0.593198752,0.559789297,0.98363545,0.968601741,0.901632977,0.710507548,0.827103906,0.714581918,0.6413577,0.845085752,0.954032715,1.187758024,0.704859631,0.77257451,1.261786727,0.954727064,1.180693023,0.694368247,1.104359674,1.044930719,0.537668347,1.061635869,0.584261428,0.712849845,0.866139086,0.835116114,0.841144092,0.801335138,0.650991455,0.948521406,0.531907098,0.719550597,0.498692198,1.095709532,0.983991618,0.887507762,0.806670873,0.924535486,1.004343028,0.931594815,0.860322651,0.872599092,0.943454238,0.750915569,0.82033977,1.062739784,0.891313055,0.683375943,0.782875133,0.724172185,1.006326037,1.050822282,0.848771697,0.918111639,0.898761654,1.643843984,0.999503542,0.936462512,0.827093211,0.61247197,0.498508046,1.170369147,1.07745429,1.218899956,0.809219616,0.940224399,0.691418252,1.076208853,1.055053524
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_467,0.557123669,0.799592961,0.872627212,0.54549352,0.961349854,0.834443034,0.936742138,0.785614937,0.888721457,0.647757041,0.998831652,1.00443895,0.667893035,0.841882147,1.003176427,0.795095212,1.342204596,1.137101617,1.421260834,1.43497978,0.879556222,0.484949188,0.5059421,0.691478874,0.840990283,0.576047757,0.729777806,0.763318758,1.230422724,1.073509602,0.761144546,0.703672868,0.54626033,0.725570531,0.951843323,0.880511197,0.819616239,1.083090559,0.783805203,0.958774698,0.969551615,1.063948593,1.079305291,0.727503643,0.88064244,0.406117332,0.676447333,0.587801806,0.578567466,0.541728199,1.418235645,0.669021409,0.493941784,1.025190506,1.058938301,1.044848316,0.780332824,0.984761192,0.723584309,0.756907396,0.906408697,0.97473304,1.156381874,0.786488944,0.645359581,1.172695678,1.118764859,1.176422258,0.861845952,1.209135464,0.903251203,0.5122482,0.925329074,0.634351541,0.579741845,0.880052777,0.86100114,0.910658276,0.82039375,0.690554967,1.019433241,0.536932047,0.73709436,0.678533759,1.049069843,0.980177013,1.029014107,0.797292356,0.883577819,0.94689091,0.953486573,0.684344821,0.919834413,0.922165974,0.82057636,0.856182677,1.024414844,0.85122143,0.89254077,0.906431322,0.512136328,1.047759654,0.980899771,0.825306851,0.844532411,0.896528322,1.613803429,1.090398231,0.942372635,0.839956235,0.726589473,0.620671283,1.272280111,0.891147505,1.046192949,0.9754867,0.760592045,0.80376835,1.078886001,1.02100506
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_468,0.482360805,0.60962234,0.924274114,0.551459947,0.990083804,1.071801516,0.928069446,0.89786157,0.921583211,0.767252683,0.882644422,0.983895677,0.547011229,0.748706215,1.019150683,0.805557898,1.311022753,0.985667881,1.258549139,1.392749564,0.874366368,0.57858423,0.476165714,0.615896818,0.867661754,0.629929318,0.678558384,0.617536784,1.20192937,1.131753945,0.646836706,0.692667023,0.575083194,0.667698173,0.990862457,0.995665946,0.673554751,0.989025147,0.787988546,1.003956135,1.049466487,0.95426825,1.216437171,0.646688626,0.902912387,0.579659021,0.787496159,0.759154821,0.472500772,0.501727297,1.236417051,0.647566966,0.597343843,1.173691161,1.105679064,0.917764008,0.902460692,0.93071293,0.611257305,0.815617256,1.032955555,0.943750305,1.193382905,0.676884806,0.773577108,1.207652802,1.081922972,0.975443261,0.845965201,1.057426526,0.980416624,0.54853381,0.880010133,0.574763972,0.717499364,0.999333167,0.833254874,0.949678039,0.975750253,0.733521928,0.941246469,0.652091971,0.899774259,0.703529433,0.931300826,0.871950996,0.9318353,0.84519379,0.828185428,0.910901808,0.874548851,0.771759129,1.026544433,0.953343852,0.901128036,0.813730737,1.028304251,0.86988775,0.749117284,0.751053877,0.562029616,1.096762909,0.915813676,0.797866215,0.930109475,0.933082336,1.666245543,0.965502821,0.841265803,0.948492693,0.712795604,0.50937229,1.096797235,1.107472661,1.161250002,0.819757196,0.807543326,0.833391999,1.000855326,1.004151128
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_469,0.547907233,0.817424074,0.900773513,0.584982352,0.962157826,0.932888751,0.756934474,0.827773991,1.049735657,0.704875906,0.89326945,0.866121782,0.557335121,0.828174152,1.071527473,0.860830424,1.226526285,1.062043433,1.388428977,1.298482148,0.911974952,0.686032861,0.425790333,0.450551727,0.698184654,0.605609923,0.77137868,0.606146066,1.262825751,1.142594712,0.780157247,0.593499567,0.638699075,0.758068366,1.039945204,0.918881532,0.759004224,0.916881264,0.934221857,0.951356657,0.92131688,1.019372554,1.037929008,0.640907743,0.94565626,0.498942563,0.697554198,0.659873928,0.618389499,0.501437752,1.22842503,0.611059567,0.549977982,0.984205342,0.958949796,1.136898921,0.92787542,0.879499085,0.619595649,0.622220369,0.935251662,0.976794206,1.227408914,0.909269331,0.861322078,1.270508774,0.976974171,1.164916574,0.866124708,1.248291862,0.851372939,0.504701686,0.957069911,0.694768425,0.673387613,0.894951733,0.743644344,0.949272988,0.909086339,0.671739754,0.82554108,0.482767318,0.829628817,0.490648088,1.089126269,0.869032015,0.882655077,0.998668843,1.02553743,0.870250914,0.855082219,0.820286665,0.839913124,0.862818389,0.825038555,0.872847487,1.019475556,1.014518153,0.812391377,0.750252909,0.594212132,0.997002011,0.816757324,0.883266466,0.908271955,0.794237032,1.559594557,0.958966074,0.953507698,0.77661333,0.563931914,0.472706906,1.312435815,0.899781638,1.196667466,0.864172988,0.821092469,0.699340602,0.917925972,1.078121125
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_470,0.555666893,0.770537869,0.779983199,0.453480859,0.957953373,1.043667882,0.848619175,0.843305914,0.95889992,0.771201831,0.870943673,0.942985814,0.772400521,0.774340647,0.90811205,0.956213421,1.358242131,1.186500974,1.323331799,1.366231267,0.864670569,0.468295551,0.644827112,0.596443716,0.715283404,0.562302786,0.750463581,0.61206782,1.148964315,1.161447978,0.765964643,0.624768017,0.456886581,0.727665754,0.923954176,0.935624057,0.739265701,0.896368362,0.792774706,0.84609055,0.997683748,0.912758949,1.087307042,0.720066121,0.920028963,0.521631218,0.798045511,0.788601748,0.600279099,0.727210403,1.340943577,0.679215717,0.505358806,1.055585136,0.951990786,0.972697984,0.880643945,0.785247053,0.652771329,0.757062648,0.951902623,0.926110569,1.252685967,0.856539726,0.63470824,1.355185936,1.183311638,0.996489108,0.752666601,1.224062191,0.976785815,0.528494264,0.828413396,0.653099553,0.678084397,0.840315447,0.819278349,0.930158573,1.005076037,0.789821351,0.854100512,0.700415962,0.721575047,0.610017968,0.986192159,0.931895109,0.854476269,0.782619603,0.79684346,0.812921061,0.914715306,0.688571649,0.972112452,0.88682572,0.773519916,0.753606531,1.087530149,0.882147226,0.679853096,0.825278039,0.603171717,1.130971846,1.031928505,0.804646815,0.706624934,0.751627014,1.54196235,0.96278091,0.775015296,0.976589914,0.791923863,0.480937835,1.304828714,0.962860971,1.135210519,0.809083742,0.894831024,0.693535189,0.941003195,0.935264147
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_471,0.519297161,0.721227653,0.952720813,0.399076797,1.021179056,0.912676829,0.960943073,0.818300567,0.933503647,0.718593017,0.990376823,0.938464694,0.709624806,0.64101943,1.028392707,0.753493873,1.439416118,1.106726508,1.340638699,1.362252929,0.722099407,0.550656851,0.496928433,0.597100287,0.847300118,0.55809524,0.760437185,0.601966898,1.315430733,1.140559882,0.816074377,0.481474394,0.588772842,0.676274155,0.909925295,0.846255257,0.757739824,0.982437908,0.907596994,0.996426579,1.031414053,0.999354612,1.114444871,0.651318374,0.887161789,0.396546744,0.806710966,0.741112784,0.562138778,0.522677752,1.333262722,0.58015409,0.496747744,1.019283018,0.899479179,0.967304782,0.894497088,0.83182998,0.807645589,0.634404735,1.062463701,1.147481626,1.113246763,0.712638006,0.837563542,1.120150045,1.16763766,0.963506649,0.878667679,1.201462064,0.989103255,0.522948724,0.946872998,0.537309089,0.701198093,0.856137844,0.669507854,0.964018464,0.896245717,0.700970121,1.023067989,0.606557172,0.73708144,0.703254561,1.001884319,0.828398368,0.943084205,0.91202313,0.844393749,0.94925324,1.056017879,0.795367476,0.824169306,0.88488798,0.949774144,0.79613039,1.132213263,0.874571921,0.71172178,0.866649931,0.515958949,1.106321199,0.867487474,0.947565708,0.82927836,0.812774445,1.672793695,1.022008409,0.87783263,0.775595513,0.769423298,0.600875935,1.241787336,1.020473558,1.032385356,0.844826836,0.810858275,0.695578477,0.998777639,1.081147056
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_472,0.484337009,0.804424273,0.875141207,0.606294737,0.903468152,1.052369547,0.842242793,0.730427704,1.048330279,0.604889473,1.061733044,0.877046847,0.673873946,0.62110844,0.912335046,0.939596131,1.257892108,1.057791083,1.343533716,1.473769008,0.863163597,0.645575983,0.490410957,0.577022682,0.690487173,0.55440694,0.741347401,0.639405614,1.150010435,0.981509972,0.783073387,0.478556633,0.562329915,0.883888135,0.882822576,0.930063619,0.726683756,1.050239136,0.731100988,0.910290554,1.097519896,1.041211112,1.018216735,0.79923308,0.831798349,0.493820009,0.714063433,0.662192747,0.527617949,0.737512875,1.386853478,0.764487999,0.613218357,1.136962401,1.039584783,1.018916085,0.836229665,0.794604529,0.729730383,0.665309347,1.039921921,1.100375573,1.256931702,0.748114628,0.651851132,1.270378336,1.054496196,1.052739656,0.823039476,1.162810909,0.909992813,0.627751228,1.028082854,0.605079945,0.756110581,0.844386648,0.745967525,0.984069327,0.920023895,0.571562001,0.820997254,0.628776766,0.868586759,0.696759965,0.927262621,0.995210615,0.868221894,0.833538704,0.959621414,0.991123855,1.028810053,0.866368697,0.99608044,0.962075658,0.905414083,0.728393501,1.034270676,0.911761546,0.85142162,0.689852985,0.650888128,1.046197935,0.845273846,0.925377644,0.927439868,0.915530848,1.462881302,0.973495653,0.807747671,1.015669888,0.726943846,0.522746096,1.154306559,1.039934628,1.069930729,0.814193996,0.842681417,0.767696283,0.909540001,1.117020226
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_473,0.675535575,0.683444976,0.837904728,0.417220338,0.820478552,0.909295223,0.95739856,0.854971268,0.829435535,0.614772374,0.978052015,0.996906968,0.655485428,0.742652669,1.042203097,0.810637799,1.261726311,1.035970808,1.343854687,1.29578844,0.87437228,0.636268062,0.425733536,0.478157929,0.805819408,0.579264953,0.794224603,0.744456756,1.150517159,0.996184468,0.628953403,0.675431082,0.50369497,0.780159327,0.892708563,0.995379867,0.766017064,1.058115793,0.782531306,0.949547768,1.113748542,0.925015175,1.022262293,0.605460449,0.770485853,0.536169576,0.639769126,0.605038957,0.547588436,0.58408951,1.304069671,0.731018968,0.599122951,0.991084322,0.874840568,0.982562769,0.717268876,0.845657866,0.628609831,0.684253224,0.978210254,1.006030764,1.207667157,0.752451933,0.658703354,1.216687432,1.172294875,1.045637204,0.710218836,1.149414438,0.908992944,0.537904523,1.015107749,0.667135634,0.572908227,0.814492069,0.654120537,0.894672059,0.778596723,0.617231622,0.808371788,0.646497365,0.758871557,0.534010422,1.092016502,0.919527421,0.894583478,0.926930402,0.959851103,0.975617693,0.974374662,0.805746569,0.85635106,0.719101408,0.837844031,0.874831922,1.030654432,0.972164807,0.78920151,0.884418994,0.613691679,1.16114992,0.830792153,0.952638947,0.780524877,0.883845644,1.620675191,0.919709755,0.779729304,0.859719235,0.694811603,0.54661877,1.235073012,0.917222248,1.052833407,0.948581973,0.735441772,0.883797407,1.088959556,1.16680169
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_474,0.489946231,0.589919047,0.955183931,0.472624676,1.036281948,0.860507334,0.891875254,0.888022153,1.041668389,0.738034609,0.915610841,0.959078859,0.73010002,0.763176804,0.99574116,0.914966176,1.332599224,0.998298015,1.389008644,1.363674891,0.761374723,0.493143142,0.416390948,0.525044889,0.901419363,0.596866545,0.609608313,0.717214504,1.242838994,1.037755012,0.723671213,0.478415159,0.639491718,0.806502408,0.899171301,0.979594964,0.820548375,0.995051004,0.715349863,0.942639303,1.137793312,1.086624392,1.018704872,0.585923868,0.950571698,0.457617103,0.643030303,0.618854262,0.46708524,0.629951052,1.322941117,0.651302517,0.501175143,1.125820035,1.082486156,1.026062266,0.707874644,0.908150915,0.61406853,0.793785232,1.006368691,0.939423916,1.131563776,0.746426666,0.73794982,1.328846697,0.967685652,1.087150226,0.84844363,1.229687685,0.960625813,0.636626087,0.963598257,0.6896747,0.550261722,0.87049698,0.70440335,0.863598447,0.873219856,0.749736421,0.959021878,0.553301909,0.902053034,0.533984764,0.93377888,0.871397537,0.846888102,0.972123692,0.809571109,0.821181171,0.973258109,0.78367126,0.833781227,0.943623918,0.88333171,0.654404418,0.921824082,1.011066616,0.788302601,0.737828597,0.711417413,1.017334332,1.032283833,0.860191256,0.763497873,0.910368975,1.524295786,0.991360071,0.985147031,0.785282694,0.727784506,0.55010714,1.223835441,1.133730468,1.075376224,0.870791228,0.876087663,0.805377482,1.033338348,1.124361134
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_475,0.637967677,0.609543356,0.792051072,0.49572275,0.892561436,0.936093272,0.905710244,0.964273652,0.852353316,0.829269382,0.95662919,0.885311258,0.76375102,0.666110207,0.876211988,0.757495946,1.394116044,0.987794576,1.420855166,1.413046345,0.735734888,0.57390627,0.398898588,0.474981803,0.715083457,0.577563989,0.613549871,0.709434785,1.17489423,0.991439178,0.690810509,0.479364034,0.441993215,0.773966566,0.985585159,0.846117302,0.731480687,0.877707431,0.763462853,0.816885281,1.048687192,0.940149921,1.174643593,0.632829372,0.839282577,0.462137881,0.766430413,0.698853618,0.565436757,0.722044702,1.341637995,0.55749717,0.647685842,1.136068732,0.959576081,0.901384796,0.805412265,0.827150978,0.718604429,0.62556353,1.047458302,1.0329488,1.078515344,0.792660375,0.868090391,1.21444715,0.96073807,1.016496366,0.867240403,1.004620413,0.888547473,0.585926419,0.8502398,0.586775177,0.774266692,0.835291236,0.842665329,1.009595876,0.775345649,0.68194689,1.013349966,0.566859291,0.698641181,0.674636017,0.942022212,0.933756132,0.960905982,0.779990393,0.861361388,0.853092799,0.922863227,0.725457299,0.882615612,0.751387993,0.941273408,0.899289507,1.035366868,0.996611515,0.792729639,0.753045518,0.591481959,1.164931371,1.027226936,0.781799755,0.79559699,0.867067762,1.613520866,1.057744648,0.97827691,0.973481976,0.743399319,0.627845561,1.204725974,1.089878999,1.033735752,0.98292387,0.858632915,0.738733625,1.041304786,1.032461413
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_476,0.58024331,0.735646808,0.860368414,0.512860173,1.02144432,0.987524891,0.926448061,0.756420999,0.967373867,0.709857691,1.000831245,0.782257075,0.68840495,0.629215976,0.984279456,0.952145552,1.218925499,1.218050424,1.273778904,1.411344442,0.793431191,0.617454036,0.423067676,0.553307276,0.819688657,0.641748142,0.708259019,0.70099323,1.122995672,1.013855955,0.788854435,0.704414167,0.551333313,0.850908081,0.961363904,1.001904483,0.697032148,1.012423099,0.88725254,0.975728008,0.914694576,1.089672118,1.104251081,0.699617042,0.877822257,0.590955676,0.791116839,0.614716527,0.422548667,0.57295345,1.282744157,0.71960913,0.657983483,1.020382038,0.894368957,1.135848135,0.707422727,0.906061258,0.639875418,0.820746462,1.006498647,0.944292087,1.268139498,0.694319942,0.76015821,1.160279544,1.17064041,1.15505717,0.876783891,1.227997722,0.958240277,0.668162194,1.00054328,0.735249087,0.783799398,0.78995484,0.656371839,1.029126578,0.83513753,0.624762607,0.919557074,0.572118491,0.785520333,0.720928025,0.933922201,0.939604764,0.841289197,0.986379489,0.790595487,0.917452851,1.056206116,0.674972391,0.972862268,0.840475632,0.821128652,0.833686409,1.029461978,0.934148774,0.774206601,0.81603311,0.739614174,1.185697414,1.006435404,0.853166809,0.846080145,0.828997604,1.556467663,1.023404824,0.804820833,0.864565646,0.699180641,0.609736651,1.328607634,0.947896263,1.061250768,0.939392009,0.795183732,0.816305875,1.004046143,1.08677343
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_477,0.477291026,0.652561694,0.906044432,0.568218501,1.010560269,0.934251277,0.950533722,0.771053834,0.835989006,0.741216289,0.980405766,0.914363773,0.655543194,0.72524222,0.886546578,0.889736297,1.402929587,1.155606508,1.259878359,1.462572967,0.773988716,0.609735479,0.601963973,0.582089051,0.778854975,0.532052218,0.620780947,0.624508546,1.316843367,1.098225904,0.69781818,0.559918323,0.573860975,0.831556845,1.122235552,0.987045601,0.753803061,0.939810163,0.725814577,0.800787864,1.038836365,0.944876728,1.01105643,0.763856459,0.930216552,0.602880426,0.705850208,0.743495766,0.445757841,0.714628567,1.444714949,0.607833067,0.661540642,1.186357855,1.106564708,0.924103544,0.714883551,0.923079506,0.733608589,0.791498043,0.878896297,1.040738438,1.09024655,0.704246497,0.846722576,1.326788133,1.15191967,1.040500187,0.808834297,1.023735249,1.027871201,0.647635136,0.880864107,0.651745759,0.653765275,0.782378382,0.790728844,0.850825866,0.872328936,0.655589851,0.952165182,0.643574887,0.880011082,0.720667897,1.010389065,0.939366834,1.035821204,0.824455764,0.80495993,0.88168898,0.845288316,0.768347429,0.78156812,0.81825642,0.852851366,0.809409641,1.03567791,0.846123499,0.903118933,0.877222284,0.580443401,1.191221312,0.880811198,0.958381943,0.93008544,0.79606774,1.511210858,1.098247267,0.785444942,0.783721788,0.704126443,0.453990367,1.103596182,1.012808417,1.22526213,0.814700675,0.830495567,0.663750198,0.870357573,1.098155234
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_478,0.577403598,0.675419013,0.816697093,0.602263932,0.910976376,0.840293394,0.956254796,0.890599884,0.844341233,0.792804622,1.047887736,0.856521598,0.610353324,0.767626288,1.022491769,0.774019511,1.201729449,0.974267471,1.23449491,1.282543852,0.726470584,0.583413958,0.475015692,0.500562538,0.73311423,0.570254791,0.602806343,0.809322489,1.31412666,1.166492603,0.860503452,0.487603674,0.592648095,0.839231976,0.999624653,0.865187652,0.783220243,0.939705506,0.759677705,0.978393024,0.96037538,1.023684754,1.110302755,0.60129996,0.719890752,0.54382524,0.597166198,0.79636538,0.41964802,0.588347776,1.306120727,0.657349717,0.54995292,0.955378954,1.084478109,1.032603102,0.812623908,0.887264197,0.614881646,0.729623082,1.035600017,1.078271946,1.183250503,0.910359029,0.645558459,1.301595081,1.073245176,0.956915947,0.889829691,1.089906084,0.947507906,0.713509397,0.846438013,0.765706204,0.691761759,0.795413889,0.764295174,0.978777607,0.981237379,0.590860042,0.825502052,0.552939081,0.706889353,0.486329884,0.928610439,0.866934184,0.934878951,0.897710347,1.030528374,0.951320539,0.979856476,0.8100221,0.928743225,0.800053362,0.857455255,0.875998054,1.115798052,1.043142702,0.755745099,0.822050473,0.615316964,1.168048931,0.923663958,0.975222669,0.93737304,0.881371738,1.552880203,1.007763621,0.862188712,0.79902131,0.604792146,0.568050851,1.169286087,0.976588448,1.209838515,0.82025578,0.946851732,0.810249579,0.982472559,0.97946233
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_479,0.701515764,0.751758935,0.791605988,0.437132103,0.961794568,0.850398859,0.854253302,0.840344533,0.963311767,0.690251153,1.031504892,0.989470667,0.777036954,0.634323642,0.988140274,0.946153679,1.425807866,1.136419461,1.290312217,1.478683043,0.907406605,0.613283345,0.419091684,0.461081539,0.884386208,0.634989634,0.757181557,0.753738571,1.196117856,1.064758276,0.627878996,0.660969336,0.588819775,0.880809967,1.039214853,0.996088856,0.841515426,0.967019586,0.739141374,1.000565727,1.041373463,1.033671128,1.206200796,0.590742789,0.92273561,0.579168531,0.712297046,0.691749333,0.653447932,0.516072013,1.445845073,0.558458815,0.648755696,1.050324029,0.892009232,1.092592364,0.687748322,0.88594837,0.740320869,0.835547193,0.912926481,1.127606953,1.258147323,0.726728477,0.855196941,1.182352793,1.149801433,1.055327001,0.735066752,1.153577924,0.890772876,0.736030528,0.900243421,0.726617858,0.582677686,0.869843719,0.742048385,0.920988583,0.847399718,0.686673446,0.902414315,0.617268177,0.69248513,0.531543024,1.08003585,0.894487367,0.925812671,0.827884113,0.820751916,0.902676716,0.949849901,0.708177606,0.853504746,0.89329287,0.852713654,0.746872816,1.028046873,0.938406498,0.793521231,0.876403644,0.657327454,1.096444113,0.937196127,0.758021353,0.926601073,0.81595337,1.558961157,1.105890094,0.825566852,1.002435292,0.766861167,0.446533063,1.175692376,1.054695762,1.153551978,0.781693396,0.752851541,0.646906786,1.002122785,1.11388202
